image_name,split
IMG20240228132855_jpg.rf.388bf3c0ae674f71bcadaf7a454a4682.jpg,train
IMG20240228132906_jpg.rf.bfafa46beff1d250261cf3ab79ba520a.jpg,train
IMG20240228132935_jpg.rf.7a538baa480c63855e0003a8316322b5.jpg,train
IMG20240228133008_jpg.rf.3505eb8331943c045b52b33d14139819.jpg,train
IMG20240228133018_jpg.rf.299ac490b5d8726f08ec2ffd54169f2c.jpg,test
IMG20240228133029_jpg.rf.2c211aa203c8dcc149cbd87574401779.jpg,test
IMG20240228133058_jpg.rf.d84239f8b8229ac420f3e3fe95cd2268.jpg,train
IMG20240228133110_01_jpg.rf.7fb1d6f6a49eb08f652902c05e62b27a.jpg,train
IMG20240228133137_jpg.rf.12e18c79a3d902749a2c89e763b88b85.jpg,valid
IMG20240228133155_jpg.rf.7742dd79e18bf4c2dfe601bcd0ee8772.jpg,train
IMG20240228133207_jpg.rf.b4e2b280790bcb5cb22bb3cd61e19773.jpg,train
IMG20240228133659_01_jpg.rf.6deea431408498aa0e34706975ff7eef.jpg,train
IMG20240228133740_01_jpg.rf.f11b7bffc73b623f3db36f22fe34da6b.jpg,train
IMG20240228133759_jpg.rf.2609e3071b9218743ab599e59846759c.jpg,train
IMG20240228133815_jpg.rf.050ace1e5334c967dac47bad0ceb0d38.jpg,train
IMG20240228133855_jpg.rf.4d71cce4d134d01b70c831492c84ae1e.jpg,train
IMG20240228133904_jpg.rf.606a7d797d671a17e9249bc212d123ff.jpg,train
IMG20240228133928_jpg.rf.e64ec2186835fe8398998dc7cf7f0474.jpg,train
IMG20240228133955_jpg.rf.52551906d75064b3702458258cec7ff7.jpg,train
IMG20240228134000_jpg.rf.cd2bce8e0d5a4b06341852ab79c5da5c.jpg,train
IMG20240228134128_jpg.rf.88e1f9f64750636f4e0645d6f3369e91.jpg,train
IMG20240228134136_jpg.rf.33d25595c1ad7e1fdb4212c8aabf2a13.jpg,train
IMG20240228134144_jpg.rf.51d9b03baab47b39ad225a127e183efe.jpg,train
IMG20240228135156_jpg.rf.084f37be4bc3f4a728a689ecaa0b107f.jpg,train
IMG20240228135201_jpg.rf.045ff7098e210b8bdff2442a19ed5dc4.jpg,train
IMG20240228135335_jpg.rf.ae84ca7c471fbf5e1adb3f9b1fe67064.jpg,train
IMG20240228135342_jpg.rf.4c23de6798faa5ad6f4e1fc6bc91e2b8.jpg,train
IMG20240228135348_jpg.rf.005d0578ad89d63ad0fd663b70011bd6.jpg,train
IMG20240228135418_jpg.rf.43bf157d9b2c9517ec64300e2cc5e9a3.jpg,train
IMG20240228135459_jpg.rf.96ec81fbe44ae7a1c1581ed48259f9ed.jpg,train
IMG20240228135507_jpg.rf.8d00491b8095dd461e380b5ca977f4d2.jpg,train
IMG20240228135513_jpg.rf.ada773218f68d72a574b15c6601f0979.jpg,train
IMG20240228135553_jpg.rf.b2c2f7ff958411c6eea4d647f3781513.jpg,train
IMG20240228142057_jpg.rf.d9104d16f2c9e9efb8be65a0472e58ee.jpg,train
IMG20240228142107_jpg.rf.a13753c04d2f8884beef4c4085710ee1.jpg,train
IMG20240228142129_jpg.rf.22a11b437e872133aae24f322bc2b20d.jpg,train
IMG20240228142135_jpg.rf.d3ae08ebe38b74eda79db1553d368ef6.jpg,test
IMG20240228142159_jpg.rf.69cead26fde2152d091d46e0e9d5cd09.jpg,train
IMG20240228142222_jpg.rf.2328219b3b1c198b5b2f1aaac6d3c7ea.jpg,train
IMG20240228142237_jpg.rf.ddec8fc850cd375725ec3bf655d396fc.jpg,train
IMG20240228142259_jpg.rf.f7e7dc939ace179bde6340f186515f18.jpg,train
IMG20240228142313_jpg.rf.fa8c5f1080753b0b824cb20e78c655b7.jpg,test
IMG20240228142340_jpg.rf.74b9f2532dae0e4e7aac24847c68dabe.jpg,train
IMG20240228142346_jpg.rf.e867dd185082b9f314fccabe3bbfaf19.jpg,train
IMG20240228142356_jpg.rf.d94ad2d829ce6ec98d69730580cbbc11.jpg,train
IMG20240228142403_jpg.rf.71ef019d843fda903236445a359e4d5b.jpg,train
IMG20240228142427_jpg.rf.d568f5d052399d96f2cb955829cbe016.jpg,train
IMG20240228142434_jpg.rf.ea67ff95ea6580d7c19db0f0b0b2f47c.jpg,train
IMG20240303105743_jpg.rf.178c806118a5c6766c6f775b7e34d7dc.jpg,test
IMG20240303105750_jpg.rf.748b8f5280a727e7f40d6a301bfccb9d.jpg,test
IMG20240303105800_jpg.rf.83f7297f3ca3145b9492d39058772b50.jpg,test
IMG20240303105812_jpg.rf.96a90f4aaa15eccfa6da793730e5d516.jpg,test
IMG20240303105820_jpg.rf.6ef0498a82e450c04d5e5c822413c915.jpg,test
IMG20240303105838_jpg.rf.4fc543d86e2a022070e862c8a83524ef.jpg,test
IMG20240303105852_jpg.rf.697d7c9db71b582b7c682e378aba460b.jpg,test
IMG20240303105921_jpg.rf.f54468fdbee1c46c5b76ad5dc96edc52.jpg,test
IMG20240303105934_jpg.rf.13999ddef5aafec071ff141c68270d59.jpg,test
IMG20240303105939_jpg.rf.02fce24d0e73836f42905da1bc196ffd.jpg,test
IMG20240303110007_jpg.rf.ad07470167d3c7eeb52e4381df71b443.jpg,test
IMG20240303110013_jpg.rf.0f42f74593c270ede1b6da9db9d02de6.jpg,valid
IMG20240303110030_jpg.rf.18b821b66e9854020ef5028cf083da48.jpg,test
IMG20240303110037_jpg.rf.d6fcebbac336d120e9db73c3037d58a5.jpg,test
IMG20240303110054_jpg.rf.420dc7115084e4d37dd5d555fc4d77d6.jpg,test
IMG20240303110112_jpg.rf.ae5b954d58d2831ebb568866e49ca574.jpg,valid
IMG20240303110129_jpg.rf.3dafd3df3a521be176424ad61bfbd5fc.jpg,test
IMG20240303110140_jpg.rf.72cad1100959f83dbc151e775cb09823.jpg,valid
IMG20240303110158_jpg.rf.76296cf510a65ecaacbc9ea4d3cd6d52.jpg,test
IMG20240303110214_jpg.rf.be597af486bf1b8ba44698915735fd76.jpg,test
IMG20240303110236_jpg.rf.1bc9368a5eb2aea1443ca8c169dadd50.jpg,test
IMG20240303110252_jpg.rf.57f7e105cd17553c01aa295d215302ee.jpg,train
IMG20240303110322_jpg.rf.b95a4fea57a6da93b796a47581f01036.jpg,valid
IMG20240303110327_jpg.rf.e329265483852f25c916239225438ccf.jpg,test
IMG20240303110336_jpg.rf.95c3f920baec67877c2348d779f3b6eb.jpg,test
IMG20240303110406_jpg.rf.6edbcf526992301aa2c620142d03e266.jpg,test
IMG20240303110414_jpg.rf.fd5a3805d27ba90298492effe0af7271.jpg,test
IMG20240303110422_jpg.rf.785126c272d20a0e0b2fc5ea52c0df81.jpg,test
IMG20240303110505_jpg.rf.b24eaff151ab014a37f4c611b657f846.jpg,valid
IMG20240303110510_jpg.rf.54106bb8ae3f2a091e13cb5b34a3d3ff.jpg,valid
IMG20240303110517_jpg.rf.6866e7d2e390a6711a1655f87eb6b149.jpg,test
IMG20240303110616_jpg.rf.6ba67979289866d67dcd5b515af601ac.jpg,valid
IMG20240303110620_jpg.rf.c07466cbca9a3e1c84fdc4f2de7be435.jpg,test
IMG20240303110638_jpg.rf.718ccdf0de16b37e899155d78fd9df55.jpg,train
IMG20240303110723_jpg.rf.81d77774bf7f97227b7bc90b1784cbef.jpg,test
IMG20240303110728_jpg.rf.fd74a8e6866eada7ff31dff6ba96328a.jpg,test
IMG20240303110734_jpg.rf.63610b146291aa0a0a92eb1d4be35304.jpg,test
IMG20240303110821_jpg.rf.658dacbe37a7fb116b5ec4eaf28480b6.jpg,test
IMG20240303110835_jpg.rf.73540c61fe575316bfa065a8b56d0cb8.jpg,test
IMG20240303110947_jpg.rf.ca00436aa5f3281eea49db120be8ab15.jpg,test
IMG20240303111006_jpg.rf.be459c44da8068e2a3750780e77fd4fb.jpg,test
IMG20240303111013_jpg.rf.cc45db49b9f92c85283955e5154b2e41.jpg,valid
IMG20240303111020_jpg.rf.6809d63e1bc355d4b754fe2c6a29ae3a.jpg,valid
IMG20240303111039_jpg.rf.268f71de49e088f544414a81d4b6654f.jpg,test
IMG20240303111042_jpg.rf.b3b7b04faea7c3888ed07fbcaf03fdc0.jpg,test
IMG20240303111050_jpg.rf.05b886ccc0756496c4a97d3c83f60fac.jpg,valid
IMG20240303111124_jpg.rf.413be8e5fdd5fb7edf56a31bd516bb0a.jpg,test
IMG20240303111129_jpg.rf.9c6effa1dc1d8bbcca8c48976dfb468f.jpg,valid
IMG20240303111139_jpg.rf.d234742c1e2c5735768e04eb7daad3b3.jpg,test
IMG20240303111152_jpg.rf.2fc93fac1be1044a5b1091b868f39b9c.jpg,test
IMG20240303111159_jpg.rf.45d6fea8cad6279232fec238fee6226a.jpg,test
IMG20240303111224_jpg.rf.9db64f21c9e027540ba623010f4f81ad.jpg,test
IMG20240303111228_jpg.rf.c1d52f66583843fb6679ef61d59d4f40.jpg,test
IMG20240303111243_jpg.rf.3315c3e7323dc3995bfa8bd2497dc3ec.jpg,test
IMG20240303111248_jpg.rf.59dd4d433461dea39b2824d32ab0f780.jpg,test
IMG20240303111258_jpg.rf.84b5ce0b8ce46aa8cfafdbfada1b7887.jpg,test
IMG20240303111302_jpg.rf.d83a7a7c5e9b2c52bf983b1f50679124.jpg,test
IMG20240303111312_jpg.rf.ae62491c42b4f37d6709fb179ac8ec1f.jpg,test
IMG20240303111325_jpg.rf.58bcb0af71b144d87369fced808a5de6.jpg,test
IMG20240303111332_jpg.rf.2def8101cdd1934192177b292d265580.jpg,test
IMG20240303111610_jpg.rf.4f4c2a96b8b430532e2e87fe2932c156.jpg,valid
IMG20240303111615_jpg.rf.ca2fe0def104c22a90f377cde321212a.jpg,test
IMG20240303111619_jpg.rf.9461bf777940c54e3c37e08298b6ba04.jpg,valid
IMG20240303111639_jpg.rf.b16ce988ad6e76037cfb9582aed88b5d.jpg,valid
IMG20240303111645_jpg.rf.69e9da5340b41229e63a55bb436fa44a.jpg,test
IMG20240303111705_jpg.rf.88904f029d2f8e6512aa5b2eaa48e469.jpg,test
IMG20240303111709_jpg.rf.e66b75f8cffc83bf8af4d630c77dab3b.jpg,test
IMG20240303111716_jpg.rf.101fb6539e0b9707b6399b65c31f1447.jpg,test
IMG20240303111738_jpg.rf.5250ce2bc067490699798b903019ccda.jpg,test
IMG20240303111744_jpg.rf.b9342b8e10e2fa748bfd976c33be3261.jpg,test
IMG20240303111804_jpg.rf.73fbb3763850d4186b405f58d6cdec2e.jpg,train
IMG20240303111808_jpg.rf.c538fdcdd0738e608a78d19d29aef718.jpg,train
IMG20240303111815_jpg.rf.5e70cca4e5f6b69cc9236ab8d7edf4be.jpg,train
IMG20240303111821_jpg.rf.decacd16c8001e4ca50ab1f11c139b2c.jpg,train
IMG20240303111838_jpg.rf.7923851badcbef46a037b193169c288b.jpg,test
IMG20240303111843_jpg.rf.886e77e94d3c9a6224560aa71de702a4.jpg,test
IMG20240303111847_jpg.rf.16c2e9346fb744ba89ba402ff1f6b945.jpg,test
IMG20240303111850_jpg.rf.19fa3d1b4faefad420dcb4b69f5c39f5.jpg,test
IMG20240303111914_jpg.rf.e772d602bf63dd3ba2505e315247b850.jpg,valid
IMG20240303111919_jpg.rf.29d8b012d1dc5b6661a2e4d318c77729.jpg,test
IMG20240303111923_jpg.rf.81c48801210a878e5a0a0067ab538c5f.jpg,valid
IMG20240303111929_jpg.rf.9020ff4112eb90a8deb44df7ef6995d4.jpg,test
IMG20240306115331_jpg.rf.11f81981353cd676b0314699a66d8cdd.jpg,train
IMG20240306115335_jpg.rf.4c52e5ca4178776a7d86b4f17d71c4b0.jpg,train
IMG20240306115356_jpg.rf.0eae075ce4278882bedee11ef7b29267.jpg,test
IMG20240306115402_jpg.rf.874a9bc8b0c9e8095b8340fa95a99eff.jpg,valid
IMG20240306115416_jpg.rf.bd0889b02479c31bb50dddc2cfe387b4.jpg,test
IMG20240306115613_jpg.rf.32303f27b821c7846e4bd68005692ccf.jpg,train
IMG20240306115619_jpg.rf.e348ea682fa27c20ce2e1d6c54b3c7af.jpg,train
IMG20240306115634_jpg.rf.2cd7e808a606decc4c2e799fe57f1f0a.jpg,train
IMG20240306115645_jpg.rf.3185fe749f748520cd89d2ceec536ccf.jpg,train
IMG20240306115737_jpg.rf.b2dc388dfd4a4dd9d91c8d1e3de0082a.jpg,train
IMG20240306115813_jpg.rf.4a3574266d8d13be94ad406bd5aadee5.jpg,train
IMG20240306115829_jpg.rf.8b759e667069cf32895aa308ebf2d400.jpg,train
IMG20240306115840_jpg.rf.b02d770f96191c3a77c48a6c7da37945.jpg,train
IMG20240306115900_jpg.rf.2eb2b750ae5b87e671f54cd32e98bc42.jpg,train
IMG20240306115903_jpg.rf.325fad672d4ac31c50af4536f145ffa8.jpg,train
IMG20240306115907_jpg.rf.e646765b490859c6f757047f4d850519.jpg,valid
IMG20240306115945_jpg.rf.56e379ea07c976817e6105d97d3eda4b.jpg,valid
IMG20240306115954_jpg.rf.a02784808e5243df5f99be788d2e4bd8.jpg,valid
IMG20240306115958_jpg.rf.78bfadedf015eae93021f211ff9415a4.jpg,train
IMG20240306120018_jpg.rf.af548a6ebd9b82c5aa7da18ee90e87f9.jpg,train
IMG20240306120023_jpg.rf.891368f75aa193e1c5ba894a881cd3b0.jpg,valid
IMG20240306120031_jpg.rf.bf01c55367286ac435a243e99a10dd9b.jpg,train
IMG20240306120053_jpg.rf.60a9308b9426e53d7e6fe9fabd787f2b.jpg,train
IMG20240306120637_jpg.rf.85273f056645afcf6384fbc3294849af.jpg,train
IMG20240306120649_jpg.rf.a09124f053247875ff24fce12e7bbf0e.jpg,train
IMG20240306120710_01_jpg.rf.7818cb96b03571b1dab15bf76e6dfc2a.jpg,train
IMG20240306120710_jpg.rf.3f22c94514ee28b9d0bcae7b861235ec.jpg,train
IMG20240306120717_jpg.rf.b6dce1ed25939c4c8e3852d072066313.jpg,train
IMG20240306120725_jpg.rf.3c8d8e87b2e9830ccca89737ae83c09c.jpg,valid
IMG20240306120752_jpg.rf.085c58eef50f322d698f46a7910f95e2.jpg,valid
IMG20240306120810_jpg.rf.5c77ea77b6993ed509587211225f1a0d.jpg,train
IMG20240306120817_jpg.rf.a9a8e54f7f6c35cd10abc9300ae5f80b.jpg,train
IMG20240306120839_jpg.rf.7406a72795b5909ff0d396ddbe772e75.jpg,test
IMG20240306120846_jpg.rf.12833ab3fb167e9bb9c73ece469b9a63.jpg,train
IMG20240306120859_jpg.rf.58867759746b6558b11a012d20e7810c.jpg,valid
IMG20240306120910_jpg.rf.f45bb6f03d9d3a6ed3249e6f75b45f47.jpg,valid
IMG20240306120929_jpg.rf.d308d1ec8ce78bf4794c9667a05ff7ee.jpg,train
IMG20240306120953_jpg.rf.fd084d3a8f579dec844cf6c95968dc58.jpg,train
IMG20240306120959_jpg.rf.96b11adff5223849a6e5dc5c08831c20.jpg,train
IMG20240306121005_jpg.rf.d3f83459fdc8d6f819e3eedc5c818083.jpg,valid
IMG20240306121019_jpg.rf.f6ef607e42e3ed8ca34f2a8b0366774a.jpg,train
IMG20240306121022_jpg.rf.3b5ab3ab45edd51d49c26def234d8eaf.jpg,valid
IMG20240306121026_jpg.rf.3eb2340ddb302f34b37400e55e6b3d6f.jpg,test
IMG20240306143339_jpg.rf.64f15a0dd73d80cc4ea927a87c75c397.jpg,train
IMG20240306143343_jpg.rf.1f0717b35c1dbb66ebc8704aa26284fe.jpg,train
IMG20240306143404_jpg.rf.2c9a4e1da69242605004224c86d87a6d.jpg,valid
IMG20240306143409_jpg.rf.7e008ee1b538bd0fa519e64c67b4381d.jpg,train
IMG20240306143413_jpg.rf.9fb24664094ecd8763b899e4f906cbf4.jpg,train
IMG20240306143454_jpg.rf.0a28ac6943962537cd0c3b064fdd4e3a.jpg,train
IMG20240306143458_jpg.rf.704c22ff8dc9786a93ac7e7b014396be.jpg,train
IMG20240306143505_jpg.rf.346cc3378c877c5b6c9f7c74f351f9f4.jpg,train
IMG20240306143520_jpg.rf.23408bdae8516effcc918d3af8f3804c.jpg,train
IMG20240306143528_jpg.rf.3b8648e562743003b27ff98ce44d9bfe.jpg,train
IMG20240306143544_jpg.rf.ea1aa1c3e1a4931b9edc75192a3fb910.jpg,train
IMG20240306143547_jpg.rf.25cc3af7a147fa077e0fe44f37b91d2c.jpg,train
IMG20240306143551_jpg.rf.dc4bb3db7dbaf316291bb91c029c91a4.jpg,test
IMG20240306143620_jpg.rf.f6f121f3134f8d875d91603f2f0fb78a.jpg,test
IMG20240306143645_jpg.rf.8c9355f7cd0ccd45437d55f2569c42e5.jpg,train
IMG20240306143651_jpg.rf.5652c58bbc4e9f6a60631955b9fb759c.jpg,train
IMG20240306143703_jpg.rf.aae5a9d807cd292f34b3cfd84d498429.jpg,train
IMG20240306143705_jpg.rf.2f5120983930f75125ba78eec3e054b4.jpg,train
IMG20240306143708_jpg.rf.c41b78d7cd26d1aea9840e8b0ac04d34.jpg,train
IMG20240306143713_jpg.rf.b6836875320b9c2e09f7e1891d09d12e.jpg,test
IMG20240306143732_jpg.rf.fc4bdffe70baeabd279b8c96fb800579.jpg,train
IMG20240306143736_jpg.rf.796a786cca7b9a535cfdd7e13589d4d7.jpg,train
IMG20240306143741_jpg.rf.1541e7d5f1dfbb58a53d43ca010843cd.jpg,train
IMG20240306143745_jpg.rf.c72e68f0ae40a95642abd9b45af800e3.jpg,train
IMG20240306143749_jpg.rf.9b7bd15a824941267285304941af59cd.jpg,valid
IMG20240306143800_jpg.rf.ffb6dfdbd9995cf74869052254908232.jpg,train
IMG20240306143804_jpg.rf.58df351168908c6ad7f942db2375c8f1.jpg,valid
IMG20240306143809_jpg.rf.5e27f2eea55975bb849a50c00aa14dd8.jpg,valid
IMG20240306143817_jpg.rf.94ed11e08bd9e261c3d51c220290c419.jpg,valid
IMG20240306143829_jpg.rf.ee936750f86e30cb366ecc0cbffc2ca8.jpg,train
IMG20240306143832_jpg.rf.cde1234fb6f5f28812675048798f38c6.jpg,train
IMG20240306143838_jpg.rf.f7e08c0cf7c2eeb61853609221ffcbcc.jpg,valid
IMG20240306143852_jpg.rf.f5a03aa1073fdf0fc09209095f3c6968.jpg,train
IMG20240306143938_jpg.rf.592f3095d41e0d0c8fc793e4fe2d6992.jpg,train
IMG20240306143941_jpg.rf.c064a2923f67dd142ea417c3cc0b5b20.jpg,train
IMG20240306143943_jpg.rf.d97dd20333e2a7593de846eb5e40e493.jpg,train
IMG20240306143950_jpg.rf.180189b3baecef501c94897deb0f051e.jpg,test
IMG20240306143952_jpg.rf.c43c1ba2ee0b5b5dc21788ddb6887938.jpg,train
IMG20240306143957_jpg.rf.dd33662b283583fc061ac21b42a36b2d.jpg,valid
IMG20240306144012_jpg.rf.b2eebece15ab00dea48a2bfa3dcec06f.jpg,train
IMG20240306144021_jpg.rf.a0fe66ed53e490a76cc8ed69a8ba6557.jpg,valid
IMG20240306144030_jpg.rf.0291c15e2618c498798cb9fc269d03e2.jpg,train
IMG20240306144041_jpg.rf.13c0aa57bef37999f3d7cde163ec3e60.jpg,train
IMG20240306144056_jpg.rf.ca234c2e7a2fd14e8c559d702e0e60c8.jpg,train
IMG20240306144101_jpg.rf.37f47c38246780fb3a4c2db6501d004c.jpg,valid
IMG20240306144233_jpg.rf.5af8c4ad38d9732c28ef9745d83b3ba9.jpg,train
IMG20240306144236_jpg.rf.83ac5e96c558c7bd9e213ad59b93efa6.jpg,train
IMG20240306144240_jpg.rf.a6b9496a9e6085857a30feeb4d1c9cdb.jpg,train
IMG20240306144246_jpg.rf.933d931789e02faa79bcaff1e310d16e.jpg,train
IMG20240306144250_jpg.rf.71215031f53bf5a5f21a1d7bd017fda3.jpg,test
IMG20240306144306_jpg.rf.58fb428eb5ff8acc940620d166453bcc.jpg,valid
IMG20240306144311_jpg.rf.95a022698b357bb2b0941ba54e9f775b.jpg,test
IMG20240306144325_jpg.rf.b35a5f32f7c117979b0d306a0244faba.jpg,train
IMG20240306144328_jpg.rf.9bd7fc4bd9b8b955f38aa148024df404.jpg,train
IMG20240306144330_jpg.rf.f56426931822b077aad03a6ee5896dbf.jpg,train
IMG20240306144334_jpg.rf.4059ea9a997b67ab8840667a424b89c9.jpg,train
IMG20240306144337_jpg.rf.5936a848b3fbf645784dfcfa44d1fbcd.jpg,train
IMG20240306144339_jpg.rf.d83fbe8f5b989bcc01df98fd1517b72b.jpg,train
IMG20240306144350_jpg.rf.6a11da32bfd714c976718abdad1d0b8e.jpg,train
IMG20240306144352_jpg.rf.d7b9021c40dd1cda94efd16ef13f5b88.jpg,valid
IMG20240306144355_jpg.rf.eba9956af586d8b6956d52335c90b4f9.jpg,train
IMG20240306144358_jpg.rf.dd1b9226684317a4efd68d9b3750da0e.jpg,train
IMG20240306144400_jpg.rf.6099cf89393a87aee9e5850ad77f26bd.jpg,train
IMG20240306144402_jpg.rf.b5b057a337d9b2dc97e7a43ee6965f9e.jpg,train
IMG20240309112450_jpg.rf.25101c2805b864b2a6e465bf3bf1628c.jpg,train
IMG20240309112455_jpg.rf.8a1729b2afa1be04bbe0fbfbca5876ac.jpg,valid
IMG20240309112459_jpg.rf.489ec80f574799f3a199bdc0b9f2996c.jpg,test
IMG20240309112510_jpg.rf.b41ae7aeea4da49b2d49931df1198c6b.jpg,valid
IMG20240309112551_jpg.rf.4e7c531bfe47d96d847c59db05ca8573.jpg,test
IMG20240309112554_jpg.rf.8c994263a785410e57eacf2329e09d7b.jpg,train
IMG20240309112600_jpg.rf.177aeba0f4c2985b47b39e818a94a204.jpg,train
IMG20240309112608_jpg.rf.1f7eb0b627c26aa105e013ba4b90e531.jpg,train
IMG20240309112646_jpg.rf.e09312dd176483280ca4f9778bbf9958.jpg,train
IMG20240309112652_jpg.rf.34771ed4a940413ecc4eaa2face47457.jpg,valid
IMG20240309112658_jpg.rf.4fe125a533c00daf281706086e45e788.jpg,train
IMG20240309112703_jpg.rf.89d35f9162955c35ac5d7e6560d2c932.jpg,test
IMG20240309112712_jpg.rf.3e81c1a48a712de8fcca7a542acf1479.jpg,train
IMG20240309112733_jpg.rf.d57bde23b0a648916e074465cae32fe5.jpg,train
IMG20240309112739_jpg.rf.dc67e6f29a6d583537bfff00f47b32f4.jpg,train
IMG20240309112748_jpg.rf.96aa2600bb694cf9a7dccb9381e2177e.jpg,test
IMG20240309112834_jpg.rf.79f1a0ba4bf1221d3dd6ff57a2080eaa.jpg,valid
IMG20240309112839_jpg.rf.ed8dc4e64b0b13e4b4a8da7145ea556b.jpg,valid
IMG20240309112846_jpg.rf.f5c297484ac2c0223d076ac1d3c0f54f.jpg,train
IMG20240309112926_jpg.rf.1d7365c12e56be070a61a9ba51e5f490.jpg,train
IMG20240309112930_jpg.rf.8cc49f1a1a91454dda8f601636d01471.jpg,train
IMG20240309112935_jpg.rf.309770b2d66bf62a9ce12e9cb264d490.jpg,train
IMG20240309112942_jpg.rf.5776988b64366e0c92b0aac148aa9c2a.jpg,train
IMG20240309113201_jpg.rf.7faac8eb36654f3092dcfe1efc191a71.jpg,train
IMG20240309113205_jpg.rf.688936998b276cd8298afd6fb04accf2.jpg,valid
IMG20240309113209_jpg.rf.4dea2ebc0b62b6abfc2736a01a699bcf.jpg,train
IMG20240309113221_jpg.rf.8a4ecd2077b574b0577449514fd07bff.jpg,valid
IMG20240309113226_jpg.rf.5331904dff3fc5b1d5b195b95f06f585.jpg,train
IMG20240309113333_jpg.rf.73c492e54fe2a77da3f9df44c58d6e5c.jpg,valid
IMG20240309113351_jpg.rf.efedc4fa72004f541dd2883264c72467.jpg,train
IMG20240309113411_jpg.rf.bfca29a8bd71aa89edcfb3881710c773.jpg,train
IMG20240309113417_jpg.rf.e3a9d222300cfe2f50b3e0a3f22ee999.jpg,test
IMG20240309113432_jpg.rf.140eef85e08f7cba8dd960246fcea999.jpg,valid
IMG20240309113436_jpg.rf.b3226e95860d61c89d865607b05031ff.jpg,train
IMG20240309113441_jpg.rf.320155992599f8d59aacbd6a2878fd33.jpg,train
IMG20240309113452_jpg.rf.f6476e8d61ab797da631c1dc02d16a9d.jpg,train
IMG20240309113458_jpg.rf.98b11802acc20d8177ef8d7420ab470c.jpg,valid
IMG20240309113505_jpg.rf.16f8df675b059fa6b68ba6e6784d2da2.jpg,train
IMG20240309113515_jpg.rf.871ee12cd6dbabfbccb02e82a49d01ac.jpg,valid
IMG20240309113559_jpg.rf.20c2b59d8a4e46ccc4659a1076911d1e.jpg,train
IMG20240309113622_jpg.rf.ee2af9ff248c1414b0e93586647a3e99.jpg,test
IMG20240309113628_jpg.rf.870805903c0dc61d5cf5481093ab2e83.jpg,train
IMG20240309113635_jpg.rf.48ace5ef1d5acbb0977bb4f27903ab60.jpg,valid
IMG20240309113703_jpg.rf.c28f1cedd4556334d8b4189ac70d5f53.jpg,valid
IMG20240309113708_jpg.rf.0149a46c9de81e9218f52387498c2adc.jpg,train
IMG20240309113719_jpg.rf.a32f3efa89ead1d5e31f7c9986f06a6d.jpg,train
IMG20240309113738_jpg.rf.f888a1d3a9ef5e0756e0b175a3c7e18c.jpg,train
IMG20240309113749_jpg.rf.789bcadd6d686053ff82f349fc8a1e29.jpg,train
IMG20240309113808_jpg.rf.340a287c40c035db2b5ad25c93717796.jpg,valid
IMG20240309113823_jpg.rf.b47bb9199242840d5b2379c46d71d874.jpg,valid
IMG20240309113827_jpg.rf.baaec7e02f0f469e77f04b2b57ee5969.jpg,valid
IMG20240309114405_jpg.rf.8c54bd0eeb19d9be2b53c0ac99ab0e40.jpg,train
IMG20240309114409_jpg.rf.5ee03b5969ddb79f105202e8b977e960.jpg,train
IMG20240309114414_jpg.rf.02281618683c9f7c0412f6a3b21f4256.jpg,train
IMG20240309114439_jpg.rf.917327e00524c5e9eb4c4a140f6995b5.jpg,train
IMG20240309114448_jpg.rf.b52bc73f8d41afced52bcb49c1247b9b.jpg,train
IMG20240309114455_jpg.rf.a6a0fc204e5b87ac60ee9ad9bd32821f.jpg,train
IMG20240309114535_jpg.rf.4f8758a53d6907d725b6703591f2ba44.jpg,valid
IMG20240309114538_jpg.rf.bc8465617a82346e30dd0f194cf1926d.jpg,train
IMG20240309114544_jpg.rf.43e6037fbb6170d5106a444e562aab7a.jpg,train
IMG20240309114604_jpg.rf.4a5f2364ac8733d10071fbb3f0488197.jpg,test
IMG20240309114608_jpg.rf.c2b73c46ac0c2bb29ce7c706c7f326c3.jpg,train
IMG20240309114611_jpg.rf.d5b5678885730da6fe9d390cec7fa3b1.jpg,train
IMG20240309114636_jpg.rf.9260c500c9de2bd53dd8a54cbbea529d.jpg,train
IMG20240309114642_jpg.rf.3a992ee43624f5288abb4aa69023b4cc.jpg,valid
IMG20240309114647_jpg.rf.8a4196c1f306108bc208e09d74adf5d7.jpg,train
IMG20240309114656_jpg.rf.38753e10f202d8a775fbd68d11ddfec0.jpg,train
IMG20240309114740_jpg.rf.23dcf3c578647766d113a0e3fbca10ef.jpg,test
IMG20240309114753_jpg.rf.48c3f832d546acf5bbe5eeeef07f5983.jpg,train
IMG20240309114823_jpg.rf.338d87ec1bdd3746c02471137aab6fe2.jpg,train
IMG20240309114826_jpg.rf.fae8fec3b390072f8b500c02ee8361d3.jpg,train
IMG20240309114831_jpg.rf.8b54e3edf5e7ffa9a8b794cd4c409c67.jpg,train
IMG20240309114846_jpg.rf.67189af4421ca37de8cd4d93d675c234.jpg,test
IMG20240309114933_jpg.rf.4f7bf4b88e9524529f996a01ec908d38.jpg,train
IMG20240309114938_jpg.rf.c96916d8a5fed4a465770378b6e4edb6.jpg,train
IMG20240309114943_jpg.rf.65f54496fa14456998327e50695cc105.jpg,train
IMG20240309114949_jpg.rf.6d48cd753a99082d0fe5a565fa8bdec2.jpg,train
IMG20240309115014_jpg.rf.ff577bd65192c99f2419faadffe88cfa.jpg,train
